equipment,ip_address,incident_time
11006-Eltex2,172.20.25.102,2024-10-09 02:07:13
02029-Eltex2,172.20.28.162,2024-10-09 02:10:21
44004-Eltex1,172.16.5.250,2024-10-09 02:20:13
11005-Eltex2,172.20.6.142,2024-10-09 02:24:13
11005-Eltex2,172.20.6.142,2024-10-09 02:41:13
11006-Eltex2,172.20.25.102,2024-10-09 02:41:13
25008-Eltex2,172.20.24.138,2024-10-09 02:51:13
11006-Eltex2,172.20.25.102,2024-10-09 02:56:13
53005-Eltex2,172.20.6.206,2024-10-09 03:06:13
77090-Eltex2,172.20.1.106,2024-10-09 02:10:34
53005-Eltex2,172.20.6.206,2024-10-09 04:05:13
03005-Eltex1,172.16.23.66,2024-10-09 04:20:15
03005-Eltex1,172.16.23.66,2024-10-09 04:29:15
32010-Eltex2,172.20.32.126,2024-10-09 04:30:13
25008-Eltex2,172.20.24.138,2024-10-09 04:30:14
25008-Eltex2,172.20.24.138,2024-10-09 04:30:14
53005-Eltex2,172.20.6.206,2024-10-09 04:35:13
23058-Eltex2,172.20.31.6,2024-10-09 05:10:20
23058-Eltex2,172.20.31.6,2024-10-09 05:10:20
33014-Eltex2,172.20.30.178,2024-10-09 05:16:14
27021-Eltex2,172.20.25.154,2024-10-09 05:19:14
23058-Eltex2,172.20.31.6,2024-10-09 05:19:14
23058-Eltex2,172.20.31.6,2024-10-09 05:20:14
23058-Eltex2,172.20.31.6,2024-10-09 05:20:14
55010-Eltex1,172.16.21.30,2024-10-09 06:10:16
62005-Eltex2,172.20.12.6,2024-10-09 06:20:13
77163-Eltex2,172.20.20.146,2024-10-09 06:37:13
03009-Eltex1,172.16.25.126,2024-10-09 06:45:14
86031-Eltex1,172.16.27.162,2024-10-09 06:59:13
22022-s-terra1,198.18.28.110,2024-10-09 07:01:11
27016-Eltex1,172.16.24.58,2024-10-09 07:00:13
27016-s-terra1,198.18.26.58,2024-10-09 07:10:58
27016-s-terra2,198.18.154.58,2024-10-09 07:11:04
02023-Eltex2,172.20.63.254,2024-10-09 07:41:12
38014-Eltex2,172.20.22.214,2024-10-09 07:49:15
27018-Eltex1,172.16.24.66,2024-10-09 07:49:16
02023-Eltex2,172.20.63.254,2024-10-09 08:00:13
02023-Eltex2,172.20.63.254,2024-10-09 08:06:13
86031-s-terra1,198.18.29.162,2024-10-09 08:08:14
28011-s-terra1,198.18.25.190,2024-10-09 08:16:14
32010-Eltex2,172.20.32.126,2024-10-09 08:16:13
42042-Eltex1,172.16.28.130,2024-10-09 08:27:16
86046-Eltex2,172.20.30.114,2024-10-09 08:31:15
35019-Eltex1,172.16.27.110,2024-10-09 08:34:15
14009-Eltex2,172.20.23.234,2024-10-09 09:04:13
02023-Eltex2,172.20.63.254,2024-10-09 07:40:35
61031-Eltex2,172.20.10.198,2024-10-09 09:02:15
31012-Eltex2,172.20.10.70,2024-10-09 09:11:13
02023-Eltex2,172.20.63.254,2024-10-09 09:13:25
02023-Eltex2,172.20.63.254,2024-10-09 09:13:25
02023-Eltex2,172.20.63.254,2024-10-09 09:25:12
02023-Eltex2,172.20.63.254,2024-10-09 09:25:12
25004-Eltex2,172.20.24.122,2024-10-09 08:00:36
22011-Eltex2,172.20.21.250,2024-10-09 09:40:14
23051-Eltex2,172.20.27.182,2024-10-09 09:40:14
24033-Eltex1,172.16.25.138,2024-10-09 09:54:15
61026-Eltex2,172.20.10.182,2024-10-09 09:56:13
23046-Eltex1,172.16.27.6,2024-10-09 09:59:17
77285-Eltex1,172.16.30.82,2024-10-09 10:11:17
02023-Eltex2,172.20.63.254,2024-10-09 10:15:13
02023-Eltex2,172.20.63.254,2024-10-09 10:15:13
24023-Eltex1,172.16.22.126,2024-10-09 10:20:17
02023-Eltex2,172.20.63.254,2024-10-09 09:40:15
32010-Eltex2,172.20.32.126,2024-10-09 10:28:13
02023-Eltex2,172.20.63.254,2024-10-09 10:30:13
79003-Eltex1,172.16.27.94,2024-10-09 10:30:17
61014-Eltex2,172.20.10.134,2024-10-09 10:32:13
77022-Eltex2,172.20.1.246,2024-10-09 10:36:13
02023-Eltex2,172.20.63.254,2024-10-09 10:44:13
38017-Eltex2,172.20.22.226,2024-10-09 10:45:14
02023-Eltex2,172.20.63.254,2024-10-09 10:45:14
02023-Eltex2,172.20.63.254,2024-10-09 10:54:13
02023-Eltex2,172.20.63.254,2024-10-09 10:54:13
77090-Eltex2,172.20.1.106,2024-10-09 09:40:35
77088-Eltex2,172.20.0.234,2024-10-09 11:10:13
29007-Eltex1,172.16.6.102,2024-10-09 11:11:12
86046-Eltex2,172.20.30.114,2024-10-09 11:00:32
86056-Eltex2,172.20.31.130,2024-10-09 11:08:20
02023-Eltex2,172.20.63.254,2024-10-09 11:14:13
02023-Eltex2,172.20.63.254,2024-10-09 11:14:13
79003-s-terra1,198.18.29.94,2024-10-09 11:13:13
22017-Eltex2,172.20.22.18,2024-10-09 11:16:12
79003-Eltex1,172.16.27.94,2024-10-09 11:19:16
86039-Eltex2,172.20.29.134,2024-10-09 09:50:34
02023-Eltex2,172.20.63.254,2024-10-09 11:23:33
02023-Eltex2,172.20.63.254,2024-10-09 11:23:33
24033-s-terra1,198.18.27.138,2024-10-09 10:00:32
24033-Eltex1,172.16.25.138,2024-10-09 10:00:32
24033-Eltex2,172.20.25.138,2024-10-09 10:00:32
24033-Eltex1,172.16.25.138,2024-10-09 11:30:19
24033-Eltex2,172.20.25.138,2024-10-09 11:30:19
24033-Eltex1,172.16.25.138,2024-10-09 11:30:20
24033-Eltex2,172.20.25.138,2024-10-09 11:30:20
61014-Eltex2,172.20.10.134,2024-10-09 11:37:12
02023-Eltex2,172.20.63.254,2024-10-09 11:42:21
02023-Eltex2,172.20.63.254,2024-10-09 11:42:21
42042-Eltex1,172.16.28.130,2024-10-09 11:40:32
42042-Eltex2,172.20.28.130,2024-10-09 11:40:32
35019-Eltex1,172.16.27.110,2024-10-09 11:40:35
35019-Eltex2,172.20.27.110,2024-10-09 11:40:35
67010-Eltex1,172.16.29.166,2024-10-09 11:52:14
77212-JuniperZS2,198.18.128.98,2024-10-09 11:57:11
32010-Eltex2,172.20.32.126,2024-10-09 11:58:13
32008-s-terra1,198.18.11.66,2024-10-09 12:00:18
23046-s-terra1,198.18.29.6,2024-10-09 12:00:36
77212-s-terra39,198.18.128.58,2024-10-09 12:33:10
67010-Eltex1,172.16.29.166,2024-10-09 12:36:12
30007-Eltex2,172.20.25.250,2024-10-09 12:45:14
50098-Eltex2,172.20.3.6,2024-10-09 12:48:18
02023-Eltex2,172.20.63.254,2024-10-09 12:05:15
77212-s-terra39,198.18.128.58,2024-10-09 12:49:11
24023-s-terra1,198.18.24.126,2024-10-09 12:50:15
24023-Eltex1,172.16.22.126,2024-10-09 12:50:15
24023-Eltex1,172.16.22.126,2024-10-09 12:50:15
24023-Eltex2,172.20.22.126,2024-10-09 12:50:15
24023-Eltex2,172.20.22.126,2024-10-09 12:50:15
31012-Eltex1,172.16.10.70,2024-10-09 12:53:13
02023-Eltex2,172.20.63.254,2024-10-09 12:55:15
02023-Eltex2,172.20.63.254,2024-10-09 12:58:22
02023-Eltex2,172.20.63.254,2024-10-09 13:04:13
02023-Eltex2,172.20.63.254,2024-10-09 13:04:13
02023-Eltex2,172.20.63.254,2024-10-09 13:22:12
02023-Eltex2,172.20.63.254,2024-10-09 13:22:12
02023-Eltex2,172.20.63.254,2024-10-09 13:29:21
02023-Eltex2,172.20.63.254,2024-10-09 13:29:21
62010-Eltex2,172.20.29.46,2024-10-09 13:33:13
76002-Eltex1,172.16.5.174,2024-10-09 13:40:14
32010-Eltex2,172.20.32.126,2024-10-09 13:42:13
61017-Eltex1,172.16.10.146,2024-10-09 13:49:13
31012-Eltex2,172.20.10.70,2024-10-09 13:50:15
31012-Eltex2,172.20.10.70,2024-10-09 13:50:15
67010-s-terra2,198.18.159.166,2024-10-09 12:35:16
62010-Eltex2,172.20.29.46,2024-10-09 14:03:12
79003-Eltex1,172.16.27.94,2024-10-09 13:45:38
79003-Eltex2,172.20.27.94,2024-10-09 13:45:38
79003-Eltex2,172.20.27.94,2024-10-09 14:00:19
67010-Eltex1,172.16.29.166,2024-10-09 13:45:38
67010-Eltex2,172.20.29.166,2024-10-09 14:00:19
62010-Eltex2,172.20.29.46,2024-10-09 14:25:13
44006-s-terra2,198.18.136.2,2024-10-09 14:56:05
61017-Eltex1,172.16.10.146,2024-10-09 15:03:13
77277-Eltex1,172.16.29.6,2024-10-09 15:03:16
36005-Eltex2,172.20.12.58,2024-10-09 15:00:36
61017-Eltex1,172.16.10.146,2024-10-09 15:13:14
76002-Eltex1,172.16.5.174,2024-10-09 15:14:14
61017-s-terra1,198.18.12.146,2024-10-09 15:15:15
16006-Eltex2,172.20.13.126,2024-10-09 15:25:14
75018-Eltex2,172.20.23.146,2024-10-09 14:40:14
76002-Eltex1,172.16.5.174,2024-10-09 15:31:13
62010-Eltex2,172.20.29.46,2024-10-09 15:30:21
72043-Eltex1,172.16.29.122,2024-10-09 15:37:14
32010-Eltex2,172.20.32.126,2024-10-09 16:52:13
50111-Eltex1,172.16.2.190,2024-10-09 17:04:16
16042-Eltex2,172.20.30.94,2024-10-09 17:04:16
28006-Eltex1,172.16.23.170,2024-10-09 17:10:19
36028-Eltex1,172.16.33.154,2024-10-09 17:21:10
36028-s-terra1,198.18.35.154,2024-10-09 17:27:10
36028-Eltex1,172.16.33.154,2024-10-09 17:31:09
36028-s-terra1,198.18.35.154,2024-10-09 17:36:11
16035-Eltex1,172.16.13.242,2024-10-09 17:39:12
11002-Eltex2,172.20.6.130,2024-10-09 17:40:15
36028-s-terra1,198.18.35.154,2024-10-09 17:41:10
61017-Eltex1,172.16.10.146,2024-10-09 17:05:20
23051-Eltex2,172.20.27.182,2024-10-09 17:50:19
23051-Eltex2,172.20.27.182,2024-10-09 17:50:19
18006-Eltex1,172.16.14.42,2024-10-09 18:18:14
61017-Eltex1,172.16.10.146,2024-10-09 18:21:14
23062-s-terra1,198.18.36.18,2024-10-09 18:21:12
14005-Eltex1,172.16.23.218,2024-10-09 18:28:19
77212-s-terra39,198.18.128.58,2024-10-09 18:43:11
39005-Eltex2,172.20.9.10,2024-10-09 19:04:14
39014-Eltex2,172.20.32.66,2024-10-09 19:04:13
77212-s-terra39,198.18.128.58,2024-10-09 19:26:11
18006-Eltex2,172.20.14.42,2024-10-09 19:40:16
32010-Eltex2,172.20.32.126,2024-10-09 19:58:13
72043-Eltex1,172.16.29.122,2024-10-09 20:00:17
64025-Eltex2,172.20.13.74,2024-10-09 19:15:15
86025-Eltex1,172.16.19.198,2024-10-09 20:04:14
72043-Eltex1,172.16.29.122,2024-10-09 20:13:17
77285-Eltex1,172.16.30.82,2024-10-09 20:10:19
77285-Eltex1,172.16.30.82,2024-10-09 20:10:19
77285-Eltex2,172.20.30.82,2024-10-09 20:10:19
77285-Eltex2,172.20.30.82,2024-10-09 20:10:19
30010-Eltex1,172.16.33.26,2024-10-09 20:13:14
77155-Eltex1,172.16.3.122,2024-10-09 20:30:15
75014-Eltex1,172.16.23.130,2024-10-09 20:58:14
22001-Eltex2,172.20.21.210,2024-10-09 21:02:13
22002-Eltex1,172.16.21.214,2024-10-09 21:02:19
14005-Eltex1,172.16.23.218,2024-10-09 21:00:41
14005-Eltex2,172.20.23.218,2024-10-09 21:00:41
66059-Eltex1,172.16.29.106,2024-10-09 21:21:16
72001-Eltex2,172.20.24.242,2024-10-09 22:03:14
72040-Eltex2,172.20.27.218,2024-10-09 22:03:14
72033-Eltex1,172.16.19.94,2024-10-09 22:03:13
72025-Eltex2,172.20.19.70,2024-10-09 22:03:17
72027-Eltex2,172.20.19.78,2024-10-09 22:03:12
72045-Eltex2,172.20.33.250,2024-10-09 22:03:09
72034-Eltex2,172.20.19.98,2024-10-09 22:03:17
86037-Eltex1,172.16.29.14,2024-10-09 22:03:14
72012-Eltex2,172.20.19.22,2024-10-09 22:03:12
72017-Eltex2,172.20.19.42,2024-10-09 22:03:12
72019-Eltex2,172.20.19.50,2024-10-09 22:03:14
45005-Eltex2,172.20.20.242,2024-10-09 22:03:13
45001-Eltex2,172.20.20.226,2024-10-09 22:03:12
72016-Eltex2,172.20.19.38,2024-10-09 22:03:13
72018-Eltex2,172.20.19.46,2024-10-09 22:03:13
72011-Eltex2,172.20.19.18,2024-10-09 22:03:13
72004-Eltex2,172.20.18.246,2024-10-09 22:03:12
72039-Eltex2,172.20.26.238,2024-10-09 22:03:12
72023-Eltex2,172.20.19.66,2024-10-09 22:03:13
72008-Eltex2,172.20.19.6,2024-10-09 22:03:12
72042-Eltex2,172.20.28.150,2024-10-09 22:03:13
72041-Eltex2,172.20.25.122,2024-10-09 22:03:13
45008-Eltex1,172.16.30.170,2024-10-09 22:03:15
86033-Eltex2,172.20.28.210,2024-10-09 22:03:13
72024-Eltex1,172.16.25.22,2024-10-09 22:03:12
72044-Eltex1,172.16.32.206,2024-10-09 22:03:15
22018-Eltex1,172.16.22.22,2024-10-09 22:10:14
77155-Eltex1,172.16.3.122,2024-10-09 22:15:14
77155-Eltex2,172.20.3.122,2024-10-09 22:15:14
77155-Eltex1,172.16.3.122,2024-10-09 22:15:14
77090-Eltex2,172.20.1.106,2024-10-09 20:50:34
72040-Eltex2,172.20.27.218,2024-10-09 22:46:14
29006-Eltex2,172.20.6.98,2024-10-09 22:45:14
72033-Eltex1,172.16.19.94,2024-10-09 22:47:12
72043-Eltex1,172.16.29.122,2024-10-09 22:53:17
72033-Eltex1,172.16.19.94,2024-10-09 23:01:13
45005-Eltex2,172.20.20.242,2024-10-09 23:01:13
45001-Eltex2,172.20.20.226,2024-10-09 23:01:12
50022-Eltex1,172.16.4.10,2024-10-09 23:02:15
74009-Eltex2,172.20.16.42,2024-10-09 23:10:17
24005-s-terra2,198.18.152.54,2024-10-09 23:54:12
24005-Eltex2,172.20.22.54,2024-10-09 23:56:12
72043-Eltex1,172.16.29.122,2024-10-10 00:02:15
51003-Eltex2,172.20.6.234,2024-10-10 00:06:17
29005-Eltex1,172.16.6.94,2024-10-10 00:08:16
24005-Eltex2,172.20.22.54,2024-10-10 00:08:13
11002-Eltex2,172.20.6.130,2024-10-10 00:09:15
77090-Eltex2,172.20.1.106,2024-10-09 22:40:37
51003-Eltex2,172.20.6.234,2024-10-10 00:14:18
29005-Eltex1,172.16.6.94,2024-10-10 00:15:16
10005-Eltex1,172.16.7.50,2024-10-10 00:10:17
24038-Eltex1,172.16.29.206,2024-10-10 00:12:18
60004-Eltex2,172.20.6.222,2024-10-10 00:44:16
50022-Eltex2,172.20.4.10,2024-10-10 00:40:32
50022-Eltex1,172.16.4.10,2024-10-10 00:40:36
75018-Eltex2,172.20.23.146,2024-10-10 00:10:15
73002-Eltex2,172.20.14.154,2024-10-10 01:02:13
75012-Eltex2,172.20.23.122,2024-10-10 01:11:13
03013-Eltex1,172.16.32.82,2024-10-10 01:20:15
03013-s-terra1,198.18.34.82,2024-10-10 01:27:13
51003-Eltex2,172.20.6.234,2024-10-10 01:37:18
72043-Eltex1,172.16.29.122,2024-10-10 01:40:17
72044-Eltex2,172.20.32.206,2024-10-10 02:13:14
51010-Eltex1,172.16.7.6,2024-10-10 02:16:13
86039-Eltex2,172.20.29.134,2024-10-10 00:50:34
75018-Eltex2,172.20.23.146,2024-10-10 01:40:14
72043-Eltex1,172.16.29.122,2024-10-10 02:27:15
53005-Eltex2,172.20.6.206,2024-10-10 02:30:13
32010-Eltex2,172.20.32.126,2024-10-10 02:38:13
77090-Eltex2,172.20.1.106,2024-10-10 01:30:34
78127-Eltex1,172.16.32.154,2024-10-10 03:00:14
74011-Eltex2,172.20.16.2,2024-10-10 03:08:13
33014-Eltex2,172.20.30.178,2024-10-10 03:07:14
72043-Eltex1,172.16.29.122,2024-10-10 03:13:17
53005-Eltex2,172.20.6.206,2024-10-10 03:49:13
86066-Eltex2,172.20.34.10,2024-10-10 03:56:11
86052-Eltex1,172.16.31.54,2024-10-10 03:56:14
86029-Eltex2,172.20.27.30,2024-10-10 03:56:12
86022-Eltex2,172.20.19.190,2024-10-10 03:56:16
86043-Eltex1,172.16.30.2,2024-10-10 03:56:19
86042-Eltex1,172.16.29.250,2024-10-10 03:56:15
86044-Eltex1,172.16.30.6,2024-10-10 03:56:13
86035-Eltex2,172.20.28.226,2024-10-10 03:57:13
86038-Eltex1,172.16.29.26,2024-10-10 03:56:14
86002-Eltex1,172.16.19.110,2024-10-10 03:56:12
86026-Eltex1,172.16.19.202,2024-10-10 03:56:12
86005-Eltex2,172.20.25.50,2024-10-10 03:56:13
86006-Eltex2,172.20.19.126,2024-10-10 03:56:12
86010-Eltex2,172.20.19.142,2024-10-10 03:56:13
86015-Eltex1,172.16.25.54,2024-10-10 03:56:13
86017-Eltex1,172.16.19.170,2024-10-10 03:56:12
86047-Eltex2,172.20.30.134,2024-10-10 03:56:18
86041-Eltex1,172.16.29.218,2024-10-10 03:56:15
86053-Eltex1,172.16.31.102,2024-10-10 03:56:12
86001-Eltex2,172.20.19.106,2024-10-10 03:56:12
86024-Eltex1,172.16.25.62,2024-10-10 03:56:13
86021-Eltex1,172.16.19.186,2024-10-10 03:56:16
86003-Eltex1,172.16.19.114,2024-10-10 03:56:13
86013-Eltex1,172.16.19.154,2024-10-10 03:56:16
86031-Eltex1,172.16.27.162,2024-10-10 03:56:14
25019-Eltex2,172.20.28.102,2024-10-10 03:57:14
86019-Eltex2,172.20.19.178,2024-10-10 03:56:14
86023-Eltex2,172.20.19.194,2024-10-10 03:56:13
86064-Eltex2,172.20.33.174,2024-10-10 03:56:10
86050-Eltex1,172.16.30.198,2024-10-10 03:56:14
86045-Eltex2,172.20.30.98,2024-10-10 03:57:14
86046-Eltex1,172.16.30.114,2024-10-10 03:56:15
86059-Eltex1,172.16.32.218,2024-10-10 03:56:14
86051-Eltex2,172.20.31.50,2024-10-10 03:56:12
86049-Eltex1,172.16.30.186,2024-10-10 03:56:13
86032-Eltex2,172.20.28.158,2024-10-10 03:56:17
86033-Eltex1,172.16.28.210,2024-10-10 03:56:14
86055-Eltex1,172.16.31.126,2024-10-10 03:56:12
86057-Eltex1,172.16.31.154,2024-10-10 03:56:14
86054-Eltex1,172.16.31.114,2024-10-10 03:56:14
86016-Eltex1,172.16.25.58,2024-10-10 03:56:13
86048-Eltex1,172.16.30.142,2024-10-10 03:56:16
86056-Eltex1,172.16.31.130,2024-10-10 03:56:13
86058-Eltex2,172.20.32.114,2024-10-10 03:56:13
86060-Eltex2,172.20.32.222,2024-10-10 03:56:18
86052-s-terra1,198.18.33.54,2024-10-10 04:06:14
860433-s-terra1,198.18.32.2,2024-10-10 04:06:16
86045-Eltex1,172.16.30.98,2024-10-10 04:08:19
61029-Eltex2,172.20.10.194,2024-10-10 04:13:14
38015-Eltex1,172.16.22.218,2024-10-10 04:26:15
48011-Eltex2,172.20.33.14,2024-10-10 04:31:15
22018-Eltex1,172.16.22.22,2024-10-10 05:00:35
28006-Eltex1,172.16.23.170,2024-10-10 05:10:15
28006-Eltex1,172.16.23.170,2024-10-10 05:10:15
70010-Eltex1,172.16.20.218,2024-10-10 05:34:13
77090-Eltex2,172.20.1.106,2024-10-10 04:30:35
86025-Eltex1,172.16.19.198,2024-10-10 06:10:14
38007-Eltex1,172.16.22.186,2024-10-10 06:23:17
86045-Eltex1,172.16.30.98,2024-10-10 03:51:00
86045-Eltex2,172.20.30.98,2024-10-10 03:51:00
86045-Eltex2,172.20.30.98,2024-10-10 06:05:42
86045-s-terra1,198.18.32.98,2024-10-10 04:06:31
66059-Eltex1,172.16.29.106,2024-10-10 06:40:35
66059-Eltex2,172.20.29.106,2024-10-10 06:40:35
11006-Eltex2,172.20.25.102,2024-10-10 06:49:13
72044-s-terra1,198.18.34.206,2024-10-10 07:01:14
53005-Eltex2,172.20.6.206,2024-10-10 07:20:13
23026-Eltex1,172.16.11.86,2024-10-10 08:03:16
27017-Eltex1,172.16.24.62,2024-10-10 08:06:17
72043-Eltex1,172.16.29.122,2024-10-10 08:13:17
23026-s-terra1,198.18.13.86,2024-10-10 08:16:12
29006-Eltex2,172.20.6.98,2024-10-10 08:20:20
23049-Eltex1,172.16.27.142,2024-10-10 08:25:14
27016-Eltex1,172.16.24.58,2024-10-10 08:34:11
14009-Eltex1,172.16.23.234,2024-10-10 08:37:15
14007-s-terra1,198.18.25.226,2024-10-10 08:37:12
14005-s-terra1,198.18.25.218,2024-10-10 08:37:16
14008-Eltex1,172.16.23.230,2024-10-10 08:37:13
28009-Eltex1,172.16.23.182,2024-10-10 08:39:13
14007-s-terra2,198.18.153.226,2024-10-10 08:43:13
14005-s-terra1,198.18.25.218,2024-10-10 08:41:17
14005-Eltex2,172.20.23.218,2024-10-10 08:44:18
28009-Eltex2,172.20.23.182,2024-10-10 08:41:17
14005-s-terra1,198.18.25.218,2024-10-10 08:45:18
14007-s-terra2,198.18.153.226,2024-10-10 08:55:13
14005-s-terra1,198.18.25.218,2024-10-10 08:54:15
14005-Eltex2,172.20.23.218,2024-10-10 08:56:18
14007-Eltex2,172.20.23.226,2024-10-10 09:00:14
60004-Eltex2,172.20.6.222,2024-10-10 09:00:16
60004-Eltex2,172.20.6.222,2024-10-10 09:00:16
14005-Eltex2,172.20.23.218,2024-10-10 09:01:18
16039-Eltex1,172.16.26.170,2024-10-10 09:05:13
48011-Eltex2,172.20.33.14,2024-10-10 09:16:14
14008-Eltex2,172.20.23.230,2024-10-10 09:18:14
14005-s-terra2,198.18.153.218,2024-10-10 09:22:17
61029-Eltex2,172.20.10.194,2024-10-10 09:26:15
14008-Eltex2,172.20.23.230,2024-10-10 09:27:14
54044-Eltex1,172.16.20.122,2024-10-10 09:31:15
75014-Eltex1,172.16.23.130,2024-10-10 09:30:15
75014-Eltex2,172.20.23.130,2024-10-10 09:30:15
75014-Eltex1,172.16.23.130,2024-10-10 09:35:59
75014-Eltex2,172.20.23.130,2024-10-10 09:35:59
75014-s-terra2,198.18.153.130,2024-10-10 09:35:59
75014-s-terra1,198.18.25.130,2024-10-10 09:36:01
36028-Eltex1,172.16.33.154,2024-10-10 09:35:10
72043-Eltex1,172.16.29.122,2024-10-10 09:37:15
77109-Eltex2,172.20.24.218,2024-10-10 09:40:16
36028-s-terra1,198.18.35.154,2024-10-10 09:41:09
14008-Eltex2,172.20.23.230,2024-10-10 09:00:16
31002-Eltex2,172.20.10.30,2024-10-10 09:52:13
14005-Eltex2,172.20.23.218,2024-10-10 09:53:16
36028-Eltex1,172.16.33.154,2024-10-10 09:52:10
51010-Eltex1,172.16.7.6,2024-10-10 09:55:13
51010-Eltex2,172.20.7.6,2024-10-10 09:55:13
51010-s-terra1,198.18.9.6,2024-10-10 09:56:00
51010-s-terra2,198.18.137.6,2024-10-10 09:56:01
36028-Eltex1,172.16.33.154,2024-10-10 09:56:10
72043-Eltex1,172.16.29.122,2024-10-10 09:56:17
75014-Eltex1,172.16.23.130,2024-10-10 09:57:15
14005-Eltex2,172.20.23.218,2024-10-10 09:56:15
36028-s-terra1,198.18.35.154,2024-10-10 09:58:10
14008-Eltex2,172.20.23.230,2024-10-10 09:58:14
75014-s-terra1,198.18.25.130,2024-10-10 10:11:13
75014-s-terra2,198.18.153.130,2024-10-10 10:11:13
14009-Eltex1,172.16.23.234,2024-10-10 10:23:17
14007-Eltex1,172.16.23.226,2024-10-10 10:23:13
14005-Eltex1,172.16.23.218,2024-10-10 10:23:15
14008-Eltex1,172.16.23.230,2024-10-10 10:22:13
62004-Eltex2,172.20.12.2,2024-10-10 10:25:13
23041-Eltex1,172.16.26.58,2024-10-10 10:31:16
14007-s-terra2,198.18.153.226,2024-10-10 10:35:13
14007-Eltex2,172.20.23.226,2024-10-10 10:37:14
14005-s-terra1,198.18.25.218,2024-10-10 10:35:15
14007-Eltex2,172.20.23.226,2024-10-10 10:39:13
77309-Eltex1,172.16.33.182,2024-10-10 10:38:10
77309-Eltex1,172.16.33.182,2024-10-10 10:41:10
14007-Eltex1,172.16.23.226,2024-10-10 10:43:13
14007-s-terra2,198.18.153.226,2024-10-10 10:45:27
14007-s-terra2,198.18.153.226,2024-10-10 10:48:14
47012-Eltex1,172.16.7.122,2024-10-10 10:47:16
22011-Eltex1,172.16.21.250,2024-10-10 10:51:13
05002-s-terra2,198.18.141.238,2024-10-10 10:56:17
14007-s-terra2,198.18.153.226,2024-10-10 10:55:13
14007-Eltex1,172.16.23.226,2024-10-10 10:58:14
70010-Eltex1,172.16.20.218,2024-10-10 10:40:44
14007-Eltex1,172.16.23.226,2024-10-10 11:01:14
70010-s-terra1,198.18.22.218,2024-10-10 11:01:16
70010-s-terra2,198.18.150.218,2024-10-10 11:01:20
14005-Eltex1,172.16.23.218,2024-10-10 11:02:17
16039-Eltex1,172.16.26.170,2024-10-10 10:45:42
14007-Eltex1,172.16.23.226,2024-10-10 11:06:14
CTU-1_CPE_bkp,172.20.0.2,2024-10-10 11:08:10
14005-s-terra1,198.18.25.218,2024-10-10 11:11:15
14007-s-terra2,198.18.153.226,2024-10-10 11:16:14
14005-s-terra1,198.18.25.218,2024-10-10 11:16:18
14007-Eltex2,172.20.23.226,2024-10-10 11:20:13
14007-Eltex1,172.16.23.226,2024-10-10 11:22:13
14009-Eltex1,172.16.23.234,2024-10-10 10:05:30
14007-Eltex1,172.16.23.226,2024-10-10 10:05:30
14007-s-terra2,198.18.153.226,2024-10-10 10:05:30
14007-Eltex2,172.20.23.226,2024-10-10 11:23:14
14007-s-terra2,198.18.153.226,2024-10-10 11:24:14
14005-Eltex1,172.16.23.218,2024-10-10 10:05:33
14008-Eltex1,172.16.23.230,2024-10-10 10:05:32
14009-Eltex1,172.16.23.234,2024-10-10 11:25:18
14005-Eltex1,172.16.23.218,2024-10-10 11:27:17
14008-Eltex1,172.16.23.230,2024-10-10 11:35:14
28006-Eltex1,172.16.23.170,2024-10-10 11:39:17
72044-Eltex2,172.20.32.206,2024-10-10 11:45:13
72043-Eltex1,172.16.29.122,2024-10-10 11:47:14
36028-s-terra1,198.18.35.154,2024-10-10 11:46:11
14005-Eltex2,172.20.23.218,2024-10-10 11:45:14
14005-Eltex1,172.16.23.218,2024-10-10 11:45:14
14007-s-terra2,198.18.153.226,2024-10-10 11:50:15
47012-Eltex1,172.16.7.122,2024-10-10 11:50:16
14005-s-terra1,198.18.25.218,2024-10-10 11:50:19
14009-Eltex1,172.16.23.234,2024-10-10 11:52:16
14007-Eltex2,172.20.23.226,2024-10-10 11:53:14
14007-s-terra2,198.18.153.226,2024-10-10 11:56:13
36028-s-terra1,198.18.35.154,2024-10-10 11:56:10
14009-Eltex1,172.16.23.234,2024-10-10 11:57:16
14007-Eltex2,172.20.23.226,2024-10-10 11:58:13
14009-Eltex1,172.16.23.234,2024-10-10 12:00:17
14007-s-terra2,198.18.153.226,2024-10-10 11:59:14
14005-Eltex1,172.16.23.218,2024-10-10 10:30:33
14009-Eltex1,172.16.23.234,2024-10-10 12:04:19
14007-Eltex2,172.20.23.226,2024-10-10 12:06:14
14005-s-terra1,198.18.25.218,2024-10-10 12:05:15
14005-Eltex1,172.16.23.218,2024-10-10 12:05:15
14005-Eltex1,172.16.23.218,2024-10-10 12:05:15
14009-Eltex1,172.16.23.234,2024-10-10 12:09:17
14007-s-terra2,198.18.153.226,2024-10-10 12:09:13
54044-s-terra1,198.18.22.122,2024-10-10 12:00:39
54044-Eltex1,172.16.20.122,2024-10-10 12:00:39
14005-Eltex1,172.16.23.218,2024-10-10 12:07:17
14007-Eltex1,172.16.23.226,2024-10-10 12:12:14
54044-Eltex2,172.20.20.122,2024-10-10 12:00:36
54044-Eltex1,172.16.20.122,2024-10-10 12:05:15
14005-s-terra1,198.18.25.218,2024-10-10 12:11:15
